passband_nanmean,passband_nanstd,passband_nanvar,flux_nanmin,flux_nanmax,flux_nanmean,flux_nanmedian,flux_nanvar,flux_nanstd,flux_err_nanmin,flux_err_nanmax,flux_err_nanmean,flux_err_nanmedian,flux_err_nanvar,flux_err_nanstd,mjd_nanmin,detected_nanmean,detected_nansum,flux_ratio_sq_sum,flux_by_flux_ratio_sq_sum,flux_diff,flux_dif2,flux_w_mean,flux_dif3,mjd_diff,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
2.3789173789173788,1.7473277463470478,3.0531542531542533,-18.000116000000006,21.651644,1.7380639658119648,0.912967,23.02733914826253,4.7986809800467585,0.566283,55.924137,2.5476579487179483,1.804957,12.534400682997171,3.5403955545951598,59770.3662,0.06552706552706553,23,3853.437126210501,45902.155482550595,39.651759999999996,22.813751841104445,11.912003227023227,3.3287230740541744,853.7060000000058,0.965665,-46.37508,325.845907,-68.579427,1,0.1516,0.19,0.0104,39.8317,0.006999999999999999,90
2.457386363636364,1.7207968698808895,2.9611418673918664,-17.384005,214.805969,11.319435093750007,0.2627535,1309.1947088877844,36.18279575831289,0.674451,11.340099,2.749155045454545,2.203695,3.69451996061081,1.9221134099242967,59750.4229,0.09659090909090907,34,146785.06003224998,20283236.33076201,232.18997400000003,20.512505445453094,138.18324784760523,1.6803047953835162,873.7903000000006,346.5,-62.3204,321.951129,-50.736054,1,0.1695,0.5409,0.2283,42.4667,0.02,42
2.3789173789173788,1.7473277463470478,3.0531542531542533,-17.098705,35.218456,2.2456812735042733,0.700146,32.73824085690424,5.72173407778658,0.572951,56.145763,2.5641360769230777,1.824963,12.627935488774686,3.5535806574179065,59770.3662,0.08262108262108261,29,2172.0779279512935,26065.107619143262,52.317161,23.29678820287871,12.000079409548585,4.359734566287179,853.7060000000058,359.44671600000015,-44.20153,331.730015,-69.805709,1,0.23600000000000002,2.7474,0.5335,46.7959,0.01,42
2.3789173789173788,1.7473277463470478,3.0531542531542533,-15.131953,23.50779,0.7560802051282057,0.493719,11.413436421221785,3.37837777952996,0.576711,56.156094,2.5667299116809126,1.824698,12.636772964052565,3.554823900568433,59770.3662,0.0056980056980056966,2,640.252481114752,2068.9657859223066,38.639743,51.10534932394904,3.231484214352444,11.957274254469173,853.7060000000058,359.805206,-46.768478,327.135979,-67.829903,1,0.4541,0.5736,0.2827,42.6207,0.011,90
2.457386363636364,1.7207968698808895,2.9611418673918664,-24.442568,1897.066772,7.8373994034090995,0.0238405,10883.380737750806,104.32344289636343,1.2709549999999998,20.687368,4.9376636193181795,3.5431015,17.093509184066903,4.134429729003373,59750.4229,0.02556818181818182,9,35465.446175090765,57631024.81450418,1921.50934,245.1718026727316,1624.9908299470785,1.182473958983866,873.7903000000006,346.655182,-63.260487,320.952196,-50.040935,1,0.0,0.0,0.0,0.0,0.019,65
2.4,1.7460557269798684,3.048710601719197,-216.426498,70.879387,-3.4101574714285685,-0.8792439999999999,533.0484114345084,23.087841203423682,1.7908580000000005,9.449056,3.3106830399999985,2.8567165,1.560057157340628,1.249022480718673,59825.26,0.16857142857142854,59,24715.92835622773,-2915104.022511817,287.305885,-84.25003461193336,-117.94434667784962,-2.4359445203824857,848.8197999999976,53.96484399999999,-28.630989000000003,225.14295,-53.813613,1,0.0,0.0,0.0,0.0,0.009000000000000001,16
2.457386363636364,1.7207968698808895,2.9611418673918664,-16.889565,491.293518,11.240446974431805,1.1826310000000002,2196.593040849082,46.86782521996388,0.673435,11.349357,2.7393442301136357,2.201143,3.7347180986164674,1.9325418749968828,59750.4229,0.16477272727272727,58,71660.49360914496,22155840.02647696,508.183083,45.21022021241181,309.17788743293755,1.643659212563278,873.7903000000006,352.398651,-62.696659,318.017427,-51.967966,1,0.1539,0.1469,0.0094,39.2171,0.02,67
2.457386363636364,1.7207968698808895,2.9611418673918664,-14.235923,43.106094,1.5989197017045456,0.40306,30.389574828073968,5.512674017940293,0.676345,11.336711,2.7256746789772737,2.1999695,3.721683571221982,1.9291665483368667,59750.4229,0.028409090909090905,10,1452.507232803808,20404.27067455445,57.34201700000001,35.862974819104366,14.047620702836445,4.081973610550412,873.7903000000006,346.130127,-63.07261999999999,321.423103,-50.042305,1,0.1069,0.1274,0.0198,38.88,0.02,67
2.647058823529412,1.6460825532508143,2.7095877721167207,-13.541395,154.806046,10.312107619607843,0.3272,856.0720309376932,29.258708634143325,0.714815,62.468288,2.9457051098039195,2.066101,17.451390316449796,4.1774861240283965,59582.3282,0.12549019607843134,32,80975.21617098451,8160170.1864997875,168.347441,16.32522149787281,100.77367585248614,1.6705497698270857,854.6557999999933,150.820312,1.6415099999999998,237.994507,42.358984,1,0.161,0.1818,0.0079,39.7258,0.02,42
2.457386363636364,1.7207968698808895,2.9611418673918664,-10.048284,39.706257,2.094164448863637,0.460224,36.827350714939854,6.068554252450896,0.6693020000000001,11.310216,2.716542411931817,2.1947995,3.7137366802672953,1.9271057781728784,59750.4229,0.03125,11,1375.24649677681,23569.16716012796,49.754540999999996,23.75865994048292,17.13814011914769,2.903147054120036,873.7903000000006,349.615387,-63.636005,318.927246,-50.506542,1,1.9876,1.1213,0.1591,44.4078,0.018000000000000002,95
2.647058823529412,1.6460825532508143,2.7095877721167207,-15.91846,17.009882,-2.1437319764705887,-3.529613,37.45851872896458,6.1203364882140745,0.7412880000000001,62.18681700000001,2.946567137254902,2.065056,17.279984524209734,4.156920076716624,59582.3282,0.14901960784313725,38,3383.6533183710358,-12622.223237460048,32.928342,-15.36028867480569,-3.7303535704824102,-8.827136993274797,854.6557999999933,150.117188,2.836105,236.12471800000003,42.483719,1,1.133,1.4377,0.2168,45.0753,0.016,88
2.3789173789173788,1.7473277463470478,3.0531542531542533,-19.942938,144.096008,2.632260168091168,0.264442,261.2141167376564,16.162119809531678,0.571539,56.006283,2.556866538461537,1.811467,12.575816989876447,3.5462398381773963,59770.3662,0.028490028490028487,10,16174.450753394993,1361073.0552210517,164.038946,62.318667428286865,84.14956872247205,1.9493735795724119,853.7060000000058,0.5895199999999999,-47.161343,325.385896,-67.76989300000001,1,0.1969,2.6766,0.5926,46.7274,0.009000000000000001,62
2.3789173789173788,1.7473277463470478,3.0531542531542533,-135.767883,-15.595274,-68.66732127920228,-68.480003,507.7894498925873,22.534184029881963,0.771904,56.189632,2.7416017207977195,2.078391,12.485601138616154,3.5334970126796703,59770.3662,0.9772079772079773,343,586995.1454901154,-43042917.215016,120.172609,-1.7500698550825438,-73.32755227315728,-1.6388465900557696,853.7060000000058,0.965665,-46.37508,325.845907,-68.579427,1,0.4833,0.4644,0.0321,42.0691,0.006999999999999999,88
2.3789173789173788,1.7473277463470478,3.0531542531542533,-22.609297,111.28688,2.806524789173792,0.551765,119.34717279980093,10.924613164767024,0.5725140000000001,56.111732,2.565311327635326,1.82296,12.611973290270864,3.551334015587785,59770.3662,0.08262108262108261,29,23544.03704985484,1642227.895601006,133.89617700000002,47.708888058465185,69.75132990674302,1.9196218506373728,853.7060000000058,359.811707,-45.191612,329.485675,-69.15090500000001,1,0.0561,0.0556,0.0301,36.975,0.01,42
2.3789173789173788,1.7473277463470478,3.0531542531542533,-138.236618,19.964363,2.6563493988603986,5.3820120000000005,169.52462555214981,13.02016227057673,0.8715940000000001,56.169266,2.692887304843304,1.937587,12.403788416042627,3.5219012501832907,59770.3662,0.2792022792022792,98,22829.607920188682,-813454.199822436,158.20098099999996,59.55578775437819,-35.63154490722033,-4.439913604979344,853.7060000000058,2.097458,-45.783966,324.73784,-69.478613,1,0.0,0.0,0.0,0.0,0.011,16
2.647058823529412,1.6460825532508143,2.7095877721167207,-20.366323,244.895813,22.723005650980376,1.877403,1993.0501385125765,44.64359011675224,0.7244729999999999,62.401688,2.9739807607843125,2.108788,17.33779194455166,4.163867426389999,59582.3282,0.3019607843137255,77,184546.2945716206,25109284.03455032,265.262136,11.67372574184768,136.05954046834387,1.9496033507603747,854.6557999999933,152.050781,3.2843690000000003,237.15737400000003,44.318466,1,0.5149,0.5512,0.0221,42.5158,0.019,15
2.3789173789173788,1.7473277463470478,3.0531542531542533,-38.336807,775.901978,35.79610804558404,0.253371,10577.28240894312,102.84591585932384,0.569633,56.015476,2.6411913133903147,1.920439,12.5790064456003,3.5466895051019485,59770.3662,0.13675213675213674,48,574745.5143397585,171185319.35016754,814.238785,22.74657300629217,297.84542041501174,2.733762983044884,853.7060000000058,358.648071,-46.37508,329.462659,-67.716008,1,0.1197,0.1322,0.3351,38.9679,0.009000000000000001,42
2.647058823529412,1.6460825532508143,2.7095877721167207,-11.631914,112.362953,10.389585572549027,1.518819,423.8184296251927,20.586850891411068,0.708716,62.234184,2.9195272352941144,2.050837,17.352410540323316,4.165622467329862,59582.3282,0.2274509803921569,58,29070.526767249048,1678389.022712662,123.994867,11.934534456082115,57.73507429536986,2.1476523328895056,854.6557999999933,151.699219,3.583322,236.533224,44.205648,1,0.2333,0.2205,0.9667,40.1939,0.016,90
2.457386363636364,1.7207968698808895,2.9611418673918664,-18.849697,121.370186,8.988212630681822,0.139631,668.7277381862198,25.85977065223549,0.669204,11.308187,2.7277531619318176,2.1958845,3.7006565341923845,1.9237090565343773,59750.4229,0.15625,55,71369.04285243018,6507392.605314842,140.219883,15.600418988904504,91.17948546360898,1.5378446400200816,873.7903000000006,349.615387,-63.636005,318.927246,-50.506542,1,0.5919,0.5995,0.0127,42.736999999999995,0.018000000000000002,90
2.3363636363636364,1.758750278504232,3.0932025421387133,-9.778987,307.7363890000001,16.183766330303026,1.375398,1686.8328912234065,41.071071220792454,0.6968840000000001,11.298397,2.501526436363637,2.028057,2.94623824698384,1.716460965761773,59798.3205,0.2212121212121212,73,149834.0717248521,27747566.427016746,317.515376,19.619374719064847,185.1886297128133,1.7145511389786523,853.8454999999957,35.332031,-5.979157,172.286722,-59.931743,1,0.3053,0.287,0.0076,40.8445,0.022,90
2.457386363636364,1.7207968698808895,2.9611418673918664,-14.685518,727.870422,60.16703369886356,2.594809,17027.658929816513,130.4900721503997,0.665982,11.405472,2.8050861789772705,2.2748,3.825906302664442,1.9559924086418239,59750.4229,0.3210227272727273,113,636136.2695490874,218282321.5388464,742.5559400000003,12.341574685507975,343.13767660751597,2.164017508486374,873.7903000000006,347.861847,-61.943836,321.519104,-51.424048,1,0.1315,0.2487,0.8604,40.4896,0.017,42
2.3363636363636364,1.758750278504232,3.0932025421387133,-14.073539000000002,212.758926,13.399378227272727,0.6183305,1459.2736252535474,38.200440118584325,0.690185,11.281108,2.4724094999999977,1.987381,2.942563733415502,1.7153902568848585,59798.3205,0.16666666666666666,55,115722.54612933652,17748990.99668128,226.832465,16.928581397777947,153.37539304436183,1.478936487122101,853.8454999999957,33.222656,-4.780192,167.515653,-60.396584,1,0.3201,0.2685,0.5211,40.6793,0.018000000000000002,90
2.3789173789173788,1.7473277463470478,3.0531542531542533,-37.087528000000006,122.628693,1.1836580683760678,0.047412,86.27291074112513,9.288321201440287,0.649331,56.85276800000001,2.696297264957264,1.949605,13.111789200118618,3.6210204639187857,59770.3662,0.034188034188034185,12,7408.711944128997,585914.7438130822,159.71622100000005,134.93442512424585,79.08456263809636,2.01956255016402,853.7060000000058,0.929752,-44.597992,328.5314259999999,-70.083244,1,0.0,0.0,0.0,0.0,0.011,65
2.457386363636364,1.7207968698808895,2.9611418673918664,-10.923089,29.839216,1.9227527784090908,0.673678,26.30765503297427,5.129098851940198,0.6761659999999999,11.359608,2.7334579517045454,2.2045105,3.7291034925160247,1.9310886806452008,59750.4229,0.04261363636363636,15,1806.256697847763,21458.026903763748,40.762305,21.199971966092924,11.879832434300154,3.4312188513963098,873.7903000000006,348.595886,-63.07261999999999,320.0232890000001,-50.71306,1,0.3863,0.3983,0.0132,41.6735,0.021,90
2.3363636363636364,1.758750278504232,3.0932025421387133,-9.779775,69.70768699999999,3.0339336787878777,0.265415,130.67929661888022,11.431504564967822,0.703325,11.276638,2.470101166666665,1.983236,2.9538799344893776,1.7186855251876003,59798.3205,0.054545454545454536,18,23644.66794254422,1301152.6981847628,79.487462,26.19947250519891,55.02943417714818,1.4444535581470397,853.8454999999957,34.277344,-5.67919,170.31493,-60.410322,1,0.568,0.5667,0.0181,42.5888,0.02,90
2.4,1.7460557269798684,3.048710601719197,-12.364612,2576.682373,244.07078800857136,0.6555075,329757.6955648258,574.2453269856236,0.465645,12.669023,3.110462768571426,2.0422640000000003,6.875209940587598,2.622062154219003,59825.26,0.2057142857142857,72,2162677.9292596346,3121815369.767088,2589.046985,10.607770827982398,1443.4952738597567,1.7935957476862094,848.8197999999976,52.207031,-28.29155,224.208534,-55.30015699999999,1,0.0826,0.085,0.0073,37.9414,0.006999999999999999,42
2.457386363636364,1.7207968698808895,2.9611418673918664,-15.324848,177.272415,9.916080997159087,1.0733504999999999,743.1416359568608,27.260624276726688,0.66598,11.294252,2.717226025568181,2.2028060000000003,3.6960881427983416,1.922521298399147,59750.4229,0.16761363636363635,59,78758.49705993972,9846255.283479022,192.597263,19.422719828042773,125.01832374969595,1.540552274445836,873.7903000000006,347.861847,-61.943836,321.519104,-51.424048,1,0.4299,0.4245,0.0288,41.8371,0.017,90
2.3789173789173788,1.7473277463470478,3.0531542531542533,-2139.641846,1993.561401,-445.7388784786323,-678.917236,819724.2181269651,905.38622594281,2.846268,67.060539,7.802263974358972,7.230297999999999,19.718352227436352,4.440535128499307,59770.3662,0.9715099715099716,341,5754464.6489024265,-3838715991.30404,4133.2032469999995,-9.272700781917854,-667.0848159674098,-6.1959186419286265,853.7060000000058,2.07113,-45.191612,325.606223,-69.989264,1,0.133,0.1337,0.0171,38.9942,0.011,88
2.457386363636364,1.7207968698808895,2.9611418673918664,-36.776619,34.641533,5.0001577244318165,4.5911375,100.97235118413178,10.048499946963814,1.0427620000000002,11.566344,2.9260689829545465,2.374532,3.660126320517286,1.9131456610821047,59750.4229,0.2585227272727273,91,9464.598395668636,123331.49617184387,71.418152,14.283179838715082,13.030821912981025,5.480709695591403,873.7903000000006,352.398651,-62.696659,318.017427,-51.967966,1,3.4451,0.5176,1.2609,42.3516,0.02,88
2.3789173789173788,1.7473277463470478,3.0531542531542533,-58.896999,36.519939,-1.9381881823361824,-0.096309,91.02479037611307,9.540691294456238,0.8690260000000001,56.21256999999999,2.68907764957265,1.932665,12.408688986647176,3.5225969094756184,59770.3662,0.05982905982905984,21,14369.255251817842,-639548.0182206997,95.416938,-49.22996583592303,-44.50808389250314,-2.143811408068094,853.7060000000058,359.44671600000015,-44.20153,331.730015,-69.805709,1,0.0,0.0,0.0,0.0,0.01,16
2.457386363636364,1.7207968698808895,2.9611418673918664,-12.682581,14.836452,1.0023898551136348,0.651143,13.524209279387321,3.67752760416388,0.669573,11.307061,2.7158839488636364,2.1936075,3.710448039578431,1.92625233019416,59750.4229,0.014204545454545452,5,916.9551936675948,4961.3031469403,27.519033,27.453423295949396,5.4106276742883255,5.086107316304972,873.7903000000006,347.013428,-62.508568,321.472056,-50.73533,1,0.2628,0.1876,0.0216,39.8011,0.018000000000000002,90
2.4,1.7460557269798684,3.048710601719197,-12.260643,163.559052,8.016865262857147,0.5518624999999999,619.2428304460162,24.88459022057659,0.466716,9.071481,2.210007891428573,1.786331,2.3522123272251814,1.5336923835062823,59825.26,0.13428571428571429,47,81103.06195471714,6928827.808527711,175.819695,21.931227385670105,85.43238247153151,2.05799826615614,848.8197999999976,53.085938,-28.122234,224.100909,-54.509752,1,0.083,0.08199999999999999,0.2257,37.8568,0.006999999999999999,62
2.647058823529412,1.6460825532508143,2.7095877721167207,-383.03595,13.876917,-4.954902796078435,0.11565,1075.2714249768176,32.79133155236026,1.699039,62.47183199999999,3.5231587333333327,2.694493,16.30411517180599,4.037835456256977,59582.3282,0.0392156862745098,10,34118.53846586621,-8974498.417436171,396.912867,-80.10507639304998,-263.0387707379283,-1.5089519536853888,854.6557999999933,149.414062,2.238686,236.239766,41.565558,1,0.0,0.0,0.0,0.0,0.017,16
2.3789173789173788,1.7473277463470478,3.0531542531542533,-15.272167,23.977371,0.5068629515669516,0.213561,15.785467264617159,3.9730929091347913,0.5754319999999999,56.15335500000001,2.5665653874643883,1.822835,12.631024819350808,3.5540153093861044,59770.3662,0.014245014245014244,5,951.8303205475244,11568.177050943808,39.249538,77.43619429800745,12.153612677824144,3.2294544050770937,853.7060000000058,1.694561,-45.191612,326.278557,-69.858253,1,0.3779,0.4808,0.297,42.1592,0.011,90
2.3363636363636364,1.758750278504232,3.0932025421387133,-17.361553,984.697327,10.08191664545454,0.47493050000000003,5860.5473067323255,76.55421155450772,0.999989,13.99843,3.68172237878788,2.677424,8.591407955024648,2.931110362136617,59798.3205,0.06666666666666668,22,35664.75731749965,24747756.31682077,1002.05888,99.39170449815023,693.8994732673468,1.4440980554166305,853.8454999999957,32.695312,-4.929937000000002,166.868469,-60.84123,1,0.0,0.0,0.0,0.0,0.018000000000000002,65
2.457386363636364,1.7207968698808895,2.9611418673918664,-23.205643,38.014236,0.7076188721590906,0.162949,26.728785963027292,5.169988971267472,0.676109,11.341335,2.7311309147727267,2.2030075,3.7248281691544767,1.9299813908829475,59750.4229,0.014204545454545452,5,3414.7038958405897,103217.47803039066,61.21987899999999,86.51532824895634,30.227358265564,2.025313573953424,873.7903000000006,349.966217,-62.696659,319.5429890000001,-51.376556,1,0.6276,0.6136,0.0129,42.7983,0.021,90
2.3363636363636364,1.758750278504232,3.0932025421387133,-2566.217529,613.967529,-61.679762690909044,-23.596791500000002,191087.96018584128,437.1360888623145,8.928484,17.561768,11.747792821212132,11.357964,3.0332859240782133,1.7416331198269668,59798.3205,0.703030303030303,232,373903.2530864908,-286671786.05242366,3180.185058,-51.55961889698914,-766.700433029159,-4.1478847813289965,853.8454999999957,34.101562,-5.829153,170.247753,-60.638325,1,0.0,0.0,0.0,0.0,0.019,16
2.3363636363636364,1.758750278504232,3.0932025421387133,-18.676146,53.105583,0.19304925151515145,-0.13366250000000002,22.65719420095255,4.759957373858779,0.771223,11.963216,2.7935529909090886,2.099247,4.189924763112014,2.0469305711508667,59798.3205,0.00909090909090909,3,537.3785017164366,4330.932214734639,71.781729,371.8311696969528,8.059370073237469,8.90661780606944,853.8454999999957,34.277344,-5.079716,169.526841,-59.95664,1,0.0,0.0,0.0,0.0,0.019,65
2.457386363636364,1.7207968698808895,2.9611418673918664,-12.888005,178.506302,0.9930801619318188,0.19688350000000002,107.6084904848177,10.373451233066923,0.681538,11.529799,2.7752124630681814,2.2447505000000003,3.905938255032919,1.976344670100061,59750.4229,0.011363636363636364,4,19606.754551354607,3082246.584858079,191.394307,192.72795322754658,157.20330342204088,1.217495452281732,873.7903000000006,346.655182,-63.260487,320.952196,-50.040935,1,0.0,0.0,0.0,0.0,0.019,65
2.3789173789173788,1.7473277463470478,3.0531542531542533,-65.97440300000001,113.083344,42.727218364672346,43.046349,1253.7436232217792,35.40824230630178,1.673512,58.167473,4.03387637321937,2.8370450000000003,13.502143291746552,3.67452626766316,59770.3662,0.7777777777777778,273,139958.23781510597,10187125.23533976,179.057747,4.190718559578601,72.7868926786405,2.460027353970902,853.7060000000058,0.949367,-45.586655,326.991548,-69.25168599999999,1,1.4031,1.2719,0.4971,44.7463,0.013,88
2.4,1.7460557269798684,3.048710601719197,-17.026451,692.503479,40.58473183714288,0.9161375,13442.06220513636,115.93990773299916,0.467697,9.09205,2.3163132857142834,1.860618,2.4170241126661214,1.5546781379649364,59825.26,0.15714285714285714,55,656427.7142324297,249390852.13192725,709.5299299999997,17.482681241979844,379.9212719462089,1.8675709479632887,848.8197999999976,51.855469,-27.953188,223.543603,-55.56146999999999,1,0.2138,0.1111,0.0626,38.5591,0.008,90
2.457386363636364,1.7207968698808895,2.9611418673918664,-10.173447,30.939184,0.6692698323863642,-0.0124005,18.663297437554586,4.32010386883864,0.7490720000000001,13.127631,3.1367240284090894,2.4741765,5.5331177617891205,2.3522580134392403,59750.4229,0.005681818181818182,2,1672.9652775822706,40298.45660087359,41.112631,61.42908138173186,24.08804124082716,1.7067652196774563,873.7903000000006,352.132874,-63.636005,317.424173,-51.095855,1,0.0,0.0,0.0,0.0,0.021,65
2.3363636363636364,1.758750278504232,3.0932025421387133,-10.300054,124.759018,3.947831299999998,0.41445200000000004,248.52173899164453,15.764572274300518,0.6888270000000001,11.240774,2.453910090909093,1.964304,2.9472984070412065,1.7167697594730649,59798.3205,0.09090909090909093,30,13501.26564417038,908065.0991638264,135.059072,34.21095323906066,67.25777590754343,2.0080811501358635,853.8454999999957,32.871094,-4.780192,166.95949299999995,-60.615132,1,0.1633,0.0719,0.0389,37.558,0.017,42
2.647058823529412,1.6460825532508143,2.7095877721167207,-20.926493,1753.8029789999994,24.663440172549013,-1.7017240000000002,34330.71840546256,185.28550511430345,0.945112,69.229729,4.05383250980392,2.833516,24.867348552656683,4.986717212020016,59582.3282,0.047058823529411764,12,146692.37363727935,196624418.8143797,1774.7294719999998,71.95790447657483,1340.3861014654076,1.3240434752790533,854.6557999999933,150.820312,3.732834,235.666318,43.57210900000001,1,0.0,0.0,0.0,0.0,0.016,65
2.3789173789173788,1.7473277463470478,3.0531542531542533,-15.570842,365.325134,63.0211365754986,1.124964,12702.782910757887,112.70662318940217,0.604919,56.302353,2.694709678062678,2.005478,12.546224987764914,3.542065073903205,59770.3662,0.301994301994302,106,1036366.1687174359,286121925.02455044,380.89597599999996,6.043940123861318,276.08188462832896,1.3796485651812158,853.7060000000058,358.3125,-44.993881,332.185785,-68.685906,1,1.0833,1.1162,0.102,44.3954,0.009000000000000001,95
2.4,1.7460557269798684,3.048710601719197,-11.767984,48.516136,2.5669629028571435,0.5985725000000001,66.42116603517745,8.149918161256434,0.469311,9.099106,2.214351520000001,1.7733145,2.3681206036589444,1.538869911220225,59825.26,0.057142857142857134,20,5008.32162006835,149881.45834693647,60.28412,23.484608964508638,29.92648430291723,2.0144070178709064,848.8197999999976,54.66796899999999,-27.615883,223.610785,-53.05084,1,0.6829999999999999,0.6725,0.0089,43.0404,0.009000000000000001,90
2.3363636363636364,1.758750278504232,3.0932025421387133,-20.358017,127.704475,0.6523815212121212,-0.273937,74.82663323386544,8.650238911952977,0.77952,12.015351,2.8158412878787886,2.1378915000000003,4.2059453215068165,2.0508401501596403,59798.3205,0.015151515151515154,5,3371.019473282801,324967.3279829725,148.062492,226.95690663478746,96.40031170348284,1.5359130005245685,853.8454999999957,34.980469,-6.2792879999999975,172.180075,-60.389399,1,0.0,0.0,0.0,0.0,0.023,65
